# M_r   Rho    T 
0.824 1.10323e+07 7.4455e+07
0.826 1.09552e+07 7.45977e+07
0.828 1.08782e+07 7.47408e+07
0.83 1.08015e+07 7.48841e+07
0.832 1.0725e+07 7.50276e+07
0.834 1.06487e+07 7.51715e+07
0.836 1.05727e+07 7.53156e+07
0.838 1.04968e+07 7.546e+07
0.84 1.04211e+07 7.56047e+07
0.842 1.03456e+07 7.57496e+07
0.844 1.02703e+07 7.58949e+07
0.846 1.01953e+07 7.60404e+07
0.848 1.01204e+07 7.61862e+07
0.85 1.00457e+07 7.63322e+07
0.852 9.97126e+06 7.64786e+07
0.854 9.89701e+06 7.66252e+07
0.856 9.82293e+06 7.67721e+07
0.858 9.74908e+06 7.69193e+07
0.86 9.6754e+06 7.70668e+07
0.862 9.60192e+06 7.72145e+07
0.864 9.52863e+06 7.73626e+07
0.866 9.45554e+06 7.75109e+07
0.868 9.38263e+06 7.76595e+07
0.87 9.30993e+06 7.78084e+07
0.872 9.23739e+06 7.79576e+07
0.874 9.16506e+06 7.81071e+07
0.876 9.09293e+06 7.82568e+07
0.878 9.02094e+06 7.84068e+07
0.88 8.94917e+06 7.85572e+07
0.882 8.87759e+06 7.87078e+07
0.884 8.80619e+06 7.88587e+07
0.886 8.73499e+06 7.90099e+07
0.888 8.66395e+06 7.91614e+07
0.89 8.5931e+06 7.93131e+07
0.892 8.52244e+06 7.94652e+07
0.894 8.45197e+06 7.96176e+07
0.896 8.38167e+06 7.97702e+07
0.898 8.31157e+06 7.99231e+07
0.9 8.24164e+06 8.00764e+07
0.902 8.1719e+06 8.02299e+07
0.904 8.10235e+06 8.03837e+07
0.906 8.03297e+06 8.05378e+07
0.908 7.96378e+06 8.06923e+07
0.91 7.89476e+06 8.0847e+07
0.912 7.82592e+06 8.1002e+07
0.914 7.75727e+06 8.11573e+07
0.916 7.6888e+06 8.13129e+07
0.918 7.62051e+06 8.14688e+07
0.92 7.55238e+06 8.1625e+07
0.922 7.48445e+06 8.17815e+07
0.924 7.41671e+06 8.19383e+07
0.926 7.34913e+06 8.20954e+07
0.928 7.28172e+06 8.22528e+07
0.93 7.2145e+06 8.24105e+07
0.932 7.14745e+06 8.25685e+07
0.934 7.08057e+06 8.27268e+07
0.936 7.01386e+06 8.28854e+07
0.938 6.94732e+06 8.30443e+07
0.94 6.88094e+06 8.32035e+07
0.942 6.81473e+06 8.3363e+07
0.944 6.74867e+06 8.35229e+07
0.946 6.6828e+06 8.3683e+07
0.948 6.61709e+06 8.38434e+07
0.95 6.55153e+06 8.40042e+07
0.952 6.48615e+06 8.41652e+07
0.954 6.42095e+06 8.43266e+07
0.956 6.3559e+06 8.44883e+07
0.958 6.29105e+06 8.46503e+07
0.96 6.22641e+06 8.48126e+07
0.962 6.16199e+06 8.49752e+07
0.964 6.09777e+06 8.51381e+07
0.966 6.03371e+06 8.53013e+07
0.968 5.96982e+06 8.54649e+07
0.97 5.90608e+06 8.56287e+07
0.972 5.84248e+06 8.57929e+07
0.974 5.77901e+06 8.59574e+07
0.976 5.71564e+06 8.61222e+07
0.978 5.6524e+06 8.62873e+07
0.98 5.58928e+06 8.64527e+07
0.982 5.52626e+06 8.66185e+07
0.984 5.46337e+06 8.67846e+07
